trade_date,index_code,index_name_cn,open,high,low,close,change,change_pct,trading_volume,trading_value
20210326,930955,红利低波100,9441.81,9524.54,9441.81,9493.31,62.92,0.67,4351.06,321.54
20210329,930955,红利低波100,9526.05,9585.89,9487.84,9573.5,80.19,0.84,5553.57,427.68
20210330,930955,红利低波100,9555.19,9568.63,9490.07,9565.92,-7.58,-0.08,4478.61,350.28
20210331,930955,红利低波100,9547.74,9625.53,9535.1,9623.08,57.16,0.6,6001.26,430.25
20210401,930955,红利低波100,9617.26,9664.33,9562.82,9648.94,25.86,0.27,4864.23,326.01
20210402,930955,红利低波100,9644.86,9645.85,9568.0,9577.8,-71.14,-0.74,4342.16,313.61
20210406,930955,红利低波100,9587.35,9627.83,9583.27,9592.93,15.12,0.16,3337.38,253.01
20210407,930955,红利低波100,9587.37,9682.96,9556.64,9680.52,87.6,0.91,4452.61,322.82
20210408,930955,红利低波100,9671.66,9693.33,9618.37,9639.63,-40.9,-0.42,4183.93,301.28
20210409,930955,红利低波100,9651.25,9666.6,9600.87,9659.3,19.68,0.2,3810.98,299.06
20210412,930955,红利低波100,9640.08,9737.02,9623.8,9717.0,57.7,0.6,4916.76,359.2
20210413,930955,红利低波100,9696.11,9698.99,9592.52,9608.97,-108.03,-1.11,4234.63,322.92
20210414,930955,红利低波100,9579.08,9632.91,9567.85,9611.9,2.93,0.03,3696.81,287.78
20210415,930955,红利低波100,9608.85,9618.08,9565.15,9599.07,-12.83,-0.13,3563.31,331.55
20210416,930955,红利低波100,9610.16,9705.99,9592.62,9699.34,100.27,1.04,3500.11,278.73
20210419,930955,红利低波100,9687.87,9731.33,9673.22,9686.31,-13.03,-0.13,4131.47,333.46
20210420,930955,红利低波100,9668.0,9698.54,9653.01,9661.42,-24.89,-0.26,3608.38,291.38
20210421,930955,红利低波100,9638.14,9638.64,9585.79,9618.1,-43.33,-0.45,3592.6,281.36
20210422,930955,红利低波100,9640.79,9711.58,9633.75,9647.64,29.54,0.31,4141.45,310.72
20210423,930955,红利低波100,9635.27,9636.0,9573.6,9618.19,-29.45,-0.31,3882.14,338.45
20210426,930955,红利低波100,9633.94,9672.37,9541.54,9542.26,-75.93,-0.79,4051.63,364.54
20210427,930955,红利低波100,9546.09,9562.68,9478.11,9530.08,-12.18,-0.13,3200.37,270.25
20210428,930955,红利低波100,9511.54,9558.31,9478.24,9553.07,22.99,0.24,3311.53,271.07
20210429,930955,红利低波100,9567.2,9601.54,9517.87,9595.3,42.23,0.44,4237.73,325.34
20210430,930955,红利低波100,9577.94,9588.73,9452.32,9497.45,-97.85,-1.02,5587.09,416.57
20210506,930955,红利低波100,9537.84,9641.04,9537.84,9616.6,119.15,1.25,4783.4,386.1
20210507,930955,红利低波100,9642.79,9748.89,9629.59,9687.34,70.74,0.73,5592.16,425.09
20210510,930955,红利低波100,9744.63,9773.7,9685.12,9771.1,83.76,0.86,5297.4,406.33
20210511,930955,红利低波100,9716.8,9771.19,9635.25,9765.1,-6.0,-0.06,4589.17,350.08
20210512,930955,红利低波100,9753.12,9806.67,9730.0,9797.5,32.4,0.33,4282.34,336.96
20210513,930955,红利低波100,9727.21,9769.16,9663.59,9684.83,-112.67,-1.15,4127.54,318.8
20210514,930955,红利低波100,9707.59,9721.68,9667.91,9702.15,17.32,0.18,4339.58,356.35
20210517,930955,红利低波100,9688.9,9721.51,9644.58,9669.11,-33.04,-0.34,4179.79,337.89
20210518,930955,红利低波100,9692.55,9730.17,9659.82,9722.12,53.01,0.55,3297.43,251.1
20210519,930955,红利低波100,9695.11,9695.11,9583.85,9601.24,-120.89,-1.24,3665.38,298.97
20210520,930955,红利低波100,9515.21,9516.2,9430.83,9493.08,-108.16,-1.13,4153.93,315.78
20210521,930955,红利低波100,9490.16,9534.91,9472.78,9497.92,4.84,0.05,3320.49,256.07
20210524,930955,红利低波100,9478.19,9542.91,9463.36,9503.05,5.13,0.05,3364.75,256.2
20210525,930955,红利低波100,9517.49,9607.67,9459.24,9594.9,91.85,0.97,5197.6,450.79
20210526,930955,红利低波100,9586.82,9663.51,9563.25,9635.9,41.0,0.43,4572.76,383.74
20210527,930955,红利低波100,9626.7,9655.48,9614.12,9646.83,10.93,0.11,4016.19,327.8
20210528,930955,红利低波100,9690.93,9708.96,9616.04,9637.62,-9.21,-0.09,4019.45,312.57
20210531,930955,红利低波100,9657.73,9657.77,9597.75,9635.47,-2.15,-0.02,4274.71,340.68
20210601,930955,红利低波100,9622.82,9635.85,9543.85,9629.09,-6.37,-0.07,4368.97,344.21
20210602,930955,红利低波100,9616.83,9634.52,9586.32,9617.36,-11.74,-0.12,4462.97,338.6
20210603,930955,红利低波100,9629.35,9761.21,9624.56,9691.51,74.15,0.77,5056.44,369.53
20210604,930955,红利低波100,9657.44,9676.93,9601.69,9632.46,-59.05,-0.61,4418.84,345.31
20210607,930955,红利低波100,9616.39,9623.06,9577.32,9590.64,-41.81,-0.43,3968.9,299.41
20210608,930955,红利低波100,9591.88,9621.55,9564.71,9603.31,12.67,0.13,3927.91,294.48
20210609,930955,红利低波100,9603.36,9686.24,9586.22,9660.9,57.59,0.6,4262.11,323.31
20210610,930955,红利低波100,9657.23,9740.76,9648.96,9677.13,16.23,0.17,4452.31,347.1
20210611,930955,红利低波100,9709.56,9755.28,9705.49,9709.69,32.56,0.34,5482.5,424.15
20210615,930955,红利低波100,9720.03,9724.7,9613.56,9622.04,-87.66,-0.9,4395.2,400.55
20210616,930955,红利低波100,9629.49,9665.6,9597.23,9621.63,-0.41,0.0,3562.63,297.53
20210617,930955,红利低波100,9601.9,9615.79,9569.77,9571.98,-49.65,-0.52,3264.96,268.61
20210618,930955,红利低波100,9553.2,9556.12,9493.88,9511.94,-60.04,-0.63,3214.21,300.14
20210621,930955,红利低波100,9515.83,9518.96,9483.97,9497.65,-14.3,-0.15,3335.56,340.27
20210622,930955,红利低波100,9522.78,9570.98,9518.08,9558.87,61.22,0.64,3571.55,340.18
20210623,930955,红利低波100,9561.14,9590.85,9539.71,9582.05,23.18,0.24,3304.83,319.76
20210624,930955,红利低波100,9584.23,9631.15,9559.2,9610.9,28.85,0.3,3167.56,271.63
20210625,930955,红利低波100,9563.59,9622.34,9550.69,9616.09,5.19,0.05,3213.12,279.6
20210628,930955,红利低波100,9612.13,9630.73,9596.14,9606.92,-9.17,-0.09,3197.51,288.07
20210629,930955,红利低波100,9605.26,9605.26,9553.46,9554.07,-52.85,-0.55,3287.59,292.27
20210630,930955,红利低波100,9549.13,9575.58,9538.01,9560.84,6.77,0.07,3146.45,255.64
20210701,930955,红利低波100,9563.99,9649.78,9545.29,9591.09,30.25,0.32,3604.28,328.26
20210702,930955,红利低波100,9579.35,9602.8,9534.89,9552.45,-38.64,-0.4,4182.0,361.31
20210705,930955,红利低波100,9546.89,9564.37,9512.18,9543.94,-8.51,-0.09,3859.97,314.43
20210706,930955,红利低波100,9530.11,9591.48,9516.19,9589.76,45.82,0.48,3777.04,305.8
20210707,930955,红利低波100,9541.73,9551.15,9495.79,9522.47,-67.29,-0.7,3105.01,251.92
20210708,930955,红利低波100,9504.54,9504.61,9387.69,9391.88,-130.59,-1.37,3958.98,329.87
20210709,930955,红利低波100,9365.56,9401.63,9357.5,9399.04,7.16,0.08,3433.09,279.85
20210712,930955,红利低波100,9436.21,9436.31,9354.49,9355.85,-43.18,-0.46,4273.56,341.25
20210713,930955,红利低波100,9341.21,9385.76,9314.97,9379.92,24.07,0.26,3953.27,294.48
20210714,930955,红利低波100,9367.3,9367.3,9286.05,9291.11,-88.81,-0.95,4254.28,346.67
20210715,930955,红利低波100,9269.78,9316.02,9236.68,9295.83,4.72,0.05,3699.61,316.99
20210716,930955,红利低波100,9277.98,9308.23,9268.65,9273.19,-22.63,-0.24,3519.66,297.64
20210719,930955,红利低波100,9255.83,9258.63,9185.4,9216.77,-56.42,-0.61,3760.09,316.07
20210720,930955,红利低波100,9171.68,9196.7,9144.13,9185.36,-31.42,-0.34,3185.84,249.77
20210721,930955,红利低波100,9193.56,9216.31,9145.94,9166.4,-18.96,-0.21,3334.25,277.32
20210722,930955,红利低波100,9167.63,9233.34,9158.24,9216.77,50.37,0.55,3358.25,275.84
20210723,930955,红利低波100,9203.78,9208.23,9145.63,9152.44,-64.34,-0.7,3538.17,281.87
20210726,930955,红利低波100,9148.09,9148.2,8954.77,8975.2,-177.23,-1.94,4417.19,380.22
20210727,930955,红利低波100,8980.99,9006.29,8818.06,8822.02,-153.18,-1.71,4470.41,367.23
20210728,930955,红利低波100,8800.32,8831.72,8733.74,8793.67,-28.35,-0.32,4273.04,328.08
20210729,930955,红利低波100,8828.76,8838.99,8760.38,8771.85,-21.82,-0.25,3395.49,268.36
20210730,930955,红利低波100,8762.82,8808.9,8715.52,8788.59,16.74,0.19,3519.65,266.64
20210802,930955,红利低波100,8765.78,8872.76,8684.12,8848.77,60.18,0.68,4502.27,366.45
20210803,930955,红利低波100,8825.28,8878.38,8815.49,8847.44,-1.33,-0.01,3717.79,304.31
20210804,930955,红利低波100,8849.23,8856.93,8817.6,8841.88,-5.56,-0.06,2854.47,244.53
20210805,930955,红利低波100,8843.19,8902.76,8834.17,8847.72,5.84,0.07,3297.81,289.7
20210806,930955,红利低波100,8845.92,8866.58,8803.68,8863.81,16.09,0.18,3014.32,245.98
20210809,930955,红利低波100,8846.28,8995.59,8839.84,8965.68,101.87,1.15,4183.93,374.61
20210810,930955,红利低波100,8954.16,9000.83,8923.1,9000.76,35.08,0.39,3470.63,305.41
20210811,930955,红利低波100,9006.12,9105.13,9005.64,9070.45,69.69,0.77,4584.66,389.83
20210812,930955,红利低波100,9068.95,9075.56,9044.82,9049.17,-21.28,-0.23,3028.89,276.68
20210813,930955,红利低波100,9042.5,9061.96,9010.13,9037.07,-12.1,-0.13,2843.52,240.72
20210816,930955,红利低波100,9046.62,9137.72,9046.62,9108.29,71.22,0.79,3465.48,290.83
20210817,930955,红利低波100,9101.04,9152.68,9009.89,9015.98,-92.31,-1.01,4394.36,359.54
20210818,930955,红利低波100,9013.05,9121.1,9004.46,9118.13,102.15,1.13,4518.22,370.32
20210819,930955,红利低波100,9088.95,9091.6,9007.0,9035.79,-82.34,-0.9,3817.58,328.18
20210820,930955,红利低波100,9027.76,9052.53,8985.39,9050.01,14.22,0.16,3903.4,326.84
20210823,930955,红利低波100,9054.7,9095.36,9054.7,9066.62,16.61,0.18,3736.99,307.19
20210824,930955,红利低波100,9076.25,9138.04,9068.97,9129.18,62.56,0.69,4170.91,368.61
20210825,930955,红利低波100,9142.2,9182.72,9103.01,9178.21,49.03,0.54,4161.32,335.01
20210826,930955,红利低波100,9177.8,9201.07,9158.97,9166.07,-12.14,-0.13,4275.46,347.21
20210827,930955,红利低波100,9159.78,9180.52,9132.34,9177.01,10.93,0.12,3845.56,311.56
20210830,930955,红利低波100,9191.17,9197.88,9137.08,9160.51,-16.5,-0.18,5203.46,430.88
20210831,930955,红利低波100,9157.27,9295.31,9157.27,9295.31,134.8,1.47,5747.24,484.81
20210901,930955,红利低波100,9303.77,9444.13,9302.37,9419.18,123.86,1.33,8812.16,705.5
20210902,930955,红利低波100,9412.44,9544.34,9391.6,9540.83,121.66,1.29,7156.2,552.73
20210903,930955,红利低波100,9599.1,9666.62,9562.67,9607.84,67.01,0.7,7491.14,560.55
20210906,930955,红利低波100,9647.24,9732.66,9645.42,9716.67,108.83,1.13,7317.3,569.58
20210907,930955,红利低波100,9751.35,9861.01,9729.2,9853.19,136.52,1.4,7403.71,556.44
20210908,930955,红利低波100,9873.76,10000.21,9867.8,9991.56,138.37,1.4,7320.04,543.47
20210909,930955,红利低波100,10024.77,10184.01,9980.12,10156.22,164.66,1.65,8853.95,663.85
20210910,930955,红利低波100,10159.79,10262.27,10056.37,10060.81,-95.41,-0.94,9098.21,706.46
20210913,930955,红利低波100,10064.16,10203.92,10060.05,10198.77,137.97,1.37,6227.18,548.91
20210914,930955,红利低波100,10216.32,10216.32,9959.65,9976.09,-222.68,-2.18,7246.34,590.9
20210915,930955,红利低波100,9945.95,10026.76,9924.46,9968.3,-7.8,-0.08,5413.72,468.12
20210916,930955,红利低波100,9989.98,10064.28,9855.91,9860.61,-107.69,-1.08,5814.77,477.95
20210917,930955,红利低波100,9860.09,9921.63,9741.05,9835.72,-24.89,-0.25,5257.32,440.76
20210922,930955,红利低波100,9727.37,9999.64,9719.36,9996.98,161.26,1.64,6307.29,501.32
20210923,930955,红利低波100,10090.48,10242.53,10090.48,10143.86,146.88,1.47,6483.88,553.71
20210924,930955,红利低波100,10167.46,10169.46,9953.9,9964.98,-178.88,-1.76,5414.61,472.22
20210927,930955,红利低波100,9987.18,10005.88,9691.22,9731.37,-233.61,-2.34,6502.64,537.43
20210928,930955,红利低波100,9737.47,9942.41,9737.47,9923.78,192.41,1.98,5816.6,488.97
20210929,930955,红利低波100,9852.84,9898.17,9714.49,9759.31,-164.48,-1.66,6430.59,517.28
20210930,930955,红利低波100,9756.0,9805.16,9668.15,9778.89,19.58,0.2,5003.4,412.37
20211008,930955,红利低波100,9866.16,9904.4,9807.88,9871.76,92.87,0.95,5482.9,515.34
20211011,930955,红利低波100,9896.85,9925.81,9812.64,9837.0,-34.76,-0.35,4821.54,435.6
20211012,930955,红利低波100,9802.51,9837.34,9643.36,9707.37,-129.63,-1.32,4684.88,397.95
20211013,930955,红利低波100,9697.23,9697.91,9521.39,9612.66,-94.71,-0.97,3876.84,315.42
20211014,930955,红利低波100,9608.7,9608.85,9551.66,9562.75,-49.92,-0.52,2854.3,234.15
20211015,930955,红利低波100,9566.78,9566.78,9492.32,9504.34,-58.4,-0.61,3723.68,300.09
20211018,930955,红利低波100,9501.92,9578.37,9473.11,9568.27,63.93,0.67,3702.29,322.97
20211019,930955,红利低波100,9550.7,9610.16,9530.29,9587.4,19.12,0.2,3478.45,315.47
20211020,930955,红利低波100,9574.04,9592.6,9546.98,9567.75,-19.65,-0.2,3348.24,301.12
20211021,930955,红利低波100,9578.43,9636.33,9564.85,9596.04,28.29,0.29,4101.42,432.7
20211022,930955,红利低波100,9599.71,9648.35,9506.48,9519.43,-76.61,-0.8,3930.32,385.86
20211025,930955,红利低波100,9484.62,9523.47,9429.1,9507.76,-11.68,-0.12,3594.11,353.72
20211026,930955,红利低波100,9504.72,9520.21,9426.16,9435.69,-72.06,-0.76,3375.03,305.26
20211027,930955,红利低波100,9420.26,9420.26,9321.36,9343.06,-92.63,-0.98,3733.35,340.48
20211028,930955,红利低波100,9323.53,9328.76,9233.36,9255.19,-87.87,-0.94,3949.15,340.86
20211029,930955,红利低波100,9246.82,9288.64,9179.84,9280.8,25.61,0.28,4123.38,398.85
20211101,930955,红利低波100,9271.27,9346.92,9230.35,9330.45,49.65,0.53,4458.43,347.93
20211102,930955,红利低波100,9332.25,9332.25,9103.38,9161.12,-169.34,-1.81,4944.79,389.46
20211103,930955,红利低波100,9159.41,9248.53,9147.48,9227.76,66.65,0.73,3168.89,260.1
20211104,930955,红利低波100,9236.75,9250.21,9185.02,9244.18,16.42,0.18,3037.68,250.93
20211105,930955,红利低波100,9231.57,9231.57,9139.6,9145.85,-98.33,-1.06,3110.1,246.19
20211108,930955,红利低波100,9158.12,9161.09,9116.61,9136.99,-8.86,-0.1,2784.37,233.16
20211109,930955,红利低波100,9152.68,9173.6,9119.86,9136.71,-0.28,0.0,2488.73,212.78
20211110,930955,红利低波100,9130.87,9144.77,9030.82,9137.02,0.31,0.0,3336.18,306.05
20211111,930955,红利低波100,9135.85,9316.57,9129.14,9314.23,177.2,1.94,4389.55,436.61
20211112,930955,红利低波100,9317.26,9328.82,9257.49,9306.9,-7.32,-0.08,3299.33,313.03
20211115,930955,红利低波100,9323.0,9353.21,9296.78,9352.94,46.03,0.49,2934.87,264.63
20211116,930955,红利低波100,9352.0,9373.17,9291.15,9298.25,-54.69,-0.58,2914.25,259.0
20211117,930955,红利低波100,9288.58,9317.34,9272.33,9303.57,5.32,0.06,2462.77,216.81
20211118,930955,红利低波100,9294.8,9305.16,9259.24,9262.75,-40.82,-0.44,2571.97,216.01
20211119,930955,红利低波100,9254.55,9365.94,9244.3,9359.25,96.5,1.04,3380.85,282.94
20211122,930955,红利低波100,9349.27,9362.35,9301.44,9322.41,-36.84,-0.39,3096.46,250.95
20211123,930955,红利低波100,9316.22,9371.62,9302.79,9348.73,26.32,0.28,2816.96,244.01
20211124,930955,红利低波100,9349.12,9397.16,9342.02,9385.94,37.21,0.4,2805.34,240.63
20211125,930955,红利低波100,9392.49,9421.74,9387.61,9404.48,18.54,0.2,2494.22,214.1
20211126,930955,红利低波100,9383.54,9383.54,9336.23,9353.25,-51.23,-0.54,2596.39,220.72
20211129,930955,红利低波100,9280.99,9329.72,9276.15,9324.7,-28.55,-0.31,3177.15,243.3
20211130,930955,红利低波100,9320.22,9375.13,9297.31,9319.15,-5.54,-0.06,2912.7,232.16
20211201,930955,红利低波100,9304.14,9427.74,9303.75,9427.66,108.51,1.16,2904.42,231.06
20211202,930955,红利低波100,9411.16,9498.24,9404.38,9470.79,43.13,0.46,3526.67,302.17
20211203,930955,红利低波100,9475.54,9573.55,9461.69,9573.55,102.76,1.08,3677.79,302.39
20211206,930955,红利低波100,9607.51,9649.35,9554.7,9557.97,-15.58,-0.16,4493.25,382.05
20211207,930955,红利低波100,9618.15,9661.63,9556.11,9659.29,101.32,1.06,4678.57,410.19
20211208,930955,红利低波100,9662.91,9692.7,9593.03,9690.86,31.57,0.33,3800.63,321.44
20211209,930955,红利低波100,9685.01,9781.59,9675.9,9756.39,65.53,0.68,4775.78,424.43
20211210,930955,红利低波100,9726.14,9774.84,9674.42,9674.42,-81.97,-0.84,4672.39,358.39
20211213,930955,红利低波100,9714.55,9738.01,9670.74,9678.09,3.67,0.04,4245.7,347.25
20211214,930955,红利低波100,9655.21,9655.21,9613.76,9622.6,-55.49,-0.57,3511.08,264.88
20211215,930955,红利低波100,9616.43,9692.54,9616.43,9648.62,26.03,0.27,3049.89,216.82
20211216,930955,红利低波100,9657.35,9729.85,9634.04,9728.61,79.99,0.83,2983.68,216.86
20211217,930955,红利低波100,9727.42,9759.69,9713.38,9721.5,-7.11,-0.07,3102.7,230.61
20211220,930955,红利低波100,9714.48,9812.53,9710.68,9776.65,55.15,0.57,3632.64,259.75
20211221,930955,红利低波100,9764.18,9971.3,9764.18,9953.3,176.65,1.81,4507.68,288.5
20211222,930955,红利低波100,9963.46,9965.66,9880.54,9911.97,-41.33,-0.42,3689.53,241.69
20211223,930955,红利低波100,9904.88,9913.54,9855.13,9869.53,-42.45,-0.43,2861.85,198.11
20211224,930955,红利低波100,9869.38,9870.4,9803.51,9851.82,-17.7,-0.18,2713.41,202.78
20211227,930955,红利低波100,9854.86,9941.4,9854.86,9939.35,87.52,0.89,2781.99,243.7
20211228,930955,红利低波100,9949.67,9949.67,9860.05,9898.48,-40.86,-0.41,3223.2,266.85
20211229,930955,红利低波100,9898.52,9916.35,9874.64,9874.64,-23.85,-0.24,2382.73,190.45
20211230,930955,红利低波100,9895.21,9956.2,9890.83,9945.18,70.55,0.71,2860.8,229.89
20211231,930955,红利低波100,9954.3,10103.05,9954.3,10086.27,141.09,1.42,3121.41,263.64
20220104,930955,红利低波100,10130.1,10304.08,10123.68,10295.19,208.92,2.07,4359.88,354.46
20220105,930955,红利低波100,10274.89,10285.73,10200.55,10251.82,-43.37,-0.42,5495.02,466.59
20220106,930955,红利低波100,10216.55,10345.81,10216.11,10337.5,85.68,0.83,4823.23,382.52
20220107,930955,红利低波100,10331.19,10494.97,10331.19,10395.84,58.34,0.56,6727.65,524.73
20220110,930955,红利低波100,10397.12,10485.75,10390.71,10485.75,89.91,0.86,5609.65,417.36
20220111,930955,红利低波100,10469.68,10572.36,10461.34,10515.9,30.16,0.29,5266.55,391.42
20220112,930955,红利低波100,10505.18,10506.27,10372.8,10445.09,-70.81,-0.67,4755.31,346.79
20220113,930955,红利低波100,10424.12,10506.71,10379.71,10381.41,-63.68,-0.61,4960.29,362.28
20220114,930955,红利低波100,10363.1,10363.1,10246.86,10253.83,-127.58,-1.23,5105.74,378.14
20220117,930955,红利低波100,10262.4,10356.8,10262.4,10302.91,49.08,0.48,3478.47,281.16
20220118,930955,红利低波100,10314.55,10408.63,10260.0,10365.15,62.23,0.6,5254.94,396.34
20220119,930955,红利低波100,10359.18,10457.64,10352.46,10422.07,56.93,0.55,4922.32,382.85
20220120,930955,红利低波100,10434.84,10496.86,10380.62,10389.93,-32.15,-0.31,5952.6,495.29
20220121,930955,红利低波100,10366.53,10379.42,10246.56,10271.68,-118.25,-1.14,4164.83,348.65
20220124,930955,红利低波100,10229.17,10287.04,10143.73,10222.71,-48.97,-0.48,3915.99,292.19
20220125,930955,红利低波100,10188.42,10198.59,9902.67,9902.67,-320.04,-3.13,4053.12,310.35
20220126,930955,红利低波100,9934.94,9997.91,9885.95,9976.98,74.3,0.75,3262.52,241.63
20220127,930955,红利低波100,9967.51,9967.51,9840.15,9840.15,-136.83,-1.37,3600.65,276.58
20220128,930955,红利低波100,9892.75,9910.9,9811.29,9828.21,-11.94,-0.12,3996.94,284.62
20220207,930955,红利低波100,9885.17,10060.68,9871.81,10055.08,226.88,2.31,5233.39,361.65
20220208,930955,红利低波100,10053.45,10286.47,10050.18,10285.91,230.82,2.3,6414.75,425.93
20220209,930955,红利低波100,10289.84,10396.49,10277.12,10379.06,93.15,0.91,5205.48,373.94
20220210,930955,红利低波100,10383.63,10484.39,10344.09,10468.33,89.27,0.86,4664.41,360.84
20220211,930955,红利低波100,10449.66,10528.99,10385.0,10394.14,-74.2,-0.71,5625.76,461.68
20220214,930955,红利低波100,10371.39,10387.83,10236.18,10261.61,-132.53,-1.27,5019.79,384.01
20220215,930955,红利低波100,10252.91,10296.9,10180.2,10238.64,-22.97,-0.22,3957.62,289.86
20220216,930955,红利低波100,10262.95,10327.28,10249.68,10307.86,69.22,0.68,3449.24,258.77
20220217,930955,红利低波100,10303.71,10303.94,10202.04,10216.96,-90.9,-0.88,3394.8,250.93
20220218,930955,红利低波100,10169.4,10393.48,10163.76,10390.89,173.93,1.7,4177.85,284.59
20220221,930955,红利低波100,10377.71,10434.23,10308.56,10423.65,32.76,0.32,3807.42,268.23
20220222,930955,红利低波100,10368.97,10368.97,10243.94,10285.05,-138.6,-1.33,4184.81,307.64
20220223,930955,红利低波100,10289.78,10309.08,10229.47,10255.72,-29.33,-0.29,4204.7,288.08
20220224,930955,红利低波100,10222.42,10241.17,9974.81,10050.22,-205.5,-2.0,5968.63,425.27
20220225,930955,红利低波100,10082.51,10156.41,10046.33,10063.77,13.55,0.13,4684.77,316.38
20220228,930955,红利低波100,10075.14,10075.14,9961.84,10039.02,-24.75,-0.24,3732.98,274.84
20220301,930955,红利低波100,10047.41,10116.57,10028.34,10108.1,69.07,0.69,3638.84,256.1
20220302,930955,红利低波100,10081.09,10191.3,10071.52,10182.47,74.37,0.73,3617.41,247.78
20220303,930955,红利低波100,10208.67,10329.53,10208.67,10323.92,141.45,1.39,4992.51,339.74
20220304,930955,红利低波100,10304.75,10304.75,10208.82,10251.74,-72.18,-0.7,4069.2,292.81
20220307,930955,红利低波100,10251.13,10297.45,10164.42,10195.56,-56.17,-0.55,4819.06,350.35
20220308,930955,红利低波100,10198.09,10206.11,9908.25,9910.13,-285.44,-2.8,5213.58,401.37
20220309,930955,红利低波100,9915.16,9963.83,9481.69,9764.2,-145.93,-1.47,6179.74,441.68
20220310,930955,红利低波100,9914.43,10009.69,9833.72,9924.77,160.57,1.64,4286.29,314.76
20220311,930955,红利低波100,9867.86,10034.65,9751.46,10020.42,95.66,0.96,4848.12,354.6
20220314,930955,红利低波100,9955.71,10087.91,9892.9,9892.9,-127.53,-1.27,3714.2,247.2
20220315,930955,红利低波100,9848.29,9848.29,9413.44,9413.44,-479.46,-4.85,6609.27,475.77
20220316,930955,红利低波100,9532.65,9689.63,9285.51,9661.86,248.42,2.64,5501.52,394.19
20220317,930955,红利低波100,9764.22,9883.16,9751.14,9765.0,103.14,1.07,4809.11,358.0
20220318,930955,红利低波100,9749.07,10001.46,9731.75,9988.58,223.58,2.29,5198.49,430.6
20220321,930955,红利低波100,10009.89,10071.39,9964.77,10039.54,50.96,0.51,3882.91,334.88
20220322,930955,红利低波100,10036.91,10218.9,10019.78,10163.22,123.68,1.23,4991.81,422.76
20220323,930955,红利低波100,10142.37,10189.85,10059.56,10155.21,-8.01,-0.08,4376.65,361.02
20220324,930955,红利低波100,10104.06,10199.63,10092.36,10147.63,-7.57,-0.07,3785.68,337.28
20220325,930955,红利低波100,10144.6,10258.44,10098.62,10149.6,1.96,0.02,4269.29,383.62
20220328,930955,红利低波100,10120.27,10302.24,10062.89,10281.66,132.06,1.3,5307.9,398.9
20220329,930955,红利低波100,10251.38,10284.51,10192.51,10258.5,-23.16,-0.22,4191.84,354.44
20220330,930955,红利低波100,10258.2,10470.83,10258.2,10465.42,206.92,2.02,5347.36,404.96
20220331,930955,红利低波100,10469.41,10687.24,10459.58,10522.5,57.08,0.54,6651.13,526.44
20220401,930955,红利低波100,10453.74,10673.23,10448.26,10660.44,137.94,1.31,6359.53,474.25
20220406,930955,红利低波100,10666.44,10890.71,10662.83,10855.61,195.17,1.83,7821.72,547.2
20220407,930955,红利低波100,10777.94,10810.9,10577.49,10579.66,-275.95,-2.54,6307.11,452.56
20220408,930955,红利低波100,10589.41,10667.66,10458.21,10649.55,69.9,0.66,5931.57,421.04
20220411,930955,红利低波100,10639.43,10639.43,10437.33,10471.51,-178.04,-1.67,5775.62,421.25
20220412,930955,红利低波100,10468.45,10603.18,10382.56,10568.58,97.07,0.93,5807.15,424.31
20220413,930955,红利低波100,10513.56,10584.8,10435.74,10440.16,-128.43,-1.21,4942.95,358.57
20220414,930955,红利低波100,10479.59,10604.34,10473.5,10549.64,109.49,1.05,4318.44,329.1
20220415,930955,红利低波100,10503.35,10646.83,10479.39,10512.1,-37.55,-0.36,4710.87,359.05
20220418,930955,红利低波100,10456.85,10526.54,10388.1,10422.22,-89.87,-0.85,4640.86,348.58
20220419,930955,红利低波100,10376.82,10527.45,10345.79,10514.25,92.03,0.88,4136.96,313.39
20220420,930955,红利低波100,10493.95,10526.32,10287.56,10310.6,-203.65,-1.94,4465.08,338.66
20220421,930955,红利低波100,10284.91,10354.4,10086.18,10115.08,-195.53,-1.9,5099.11,371.11
20220422,930955,红利低波100,10075.5,10251.68,10041.35,10197.38,82.31,0.81,4803.08,348.26
20220425,930955,红利低波100,10099.27,10150.53,9772.51,9772.51,-424.87,-4.17,6276.45,435.44
20220426,930955,红利低波100,9786.88,9903.45,9639.92,9651.31,-121.2,-1.24,5618.88,388.08
20220427,930955,红利低波100,9566.78,9735.03,9470.43,9731.64,80.33,0.83,6132.82,419.62
20220428,930955,红利低波100,9689.36,9826.26,9644.35,9811.54,79.9,0.82,5830.35,403.36
20220429,930955,红利低波100,9840.56,10044.13,9814.59,10028.47,216.93,2.21,6496.61,475.73
20220505,930955,红利低波100,10054.54,10148.11,10051.95,10133.57,105.11,1.05,6091.84,469.24
20220506,930955,红利低波100,9988.94,10039.06,9894.38,9912.53,-221.05,-2.18,4881.83,363.09
20220509,930955,红利低波100,9932.17,10045.87,9917.13,10033.83,121.31,1.22,4012.71,312.18
20220510,930955,红利低波100,9943.41,10149.48,9894.4,10148.71,114.88,1.14,5187.89,378.29
20220511,930955,红利低波100,10175.16,10251.5,10109.81,10116.06,-32.65,-0.32,5394.43,459.14
20220512,930955,红利低波100,10078.78,10174.24,10013.33,10100.19,-15.87,-0.16,4442.03,382.42
20220513,930955,红利低波100,10084.82,10226.62,10080.81,10218.11,117.92,1.17,4690.75,386.3
